6.240664406779660567e+01,2.200000000000000000e+01
6.376244067796609727e+01,1.100000000000000000e+01
6.511823728813558887e+01,1.200000000000000000e+01
6.647403389830508047e+01,2.000000000000000000e+00
6.782983050847457207e+01,1.000000000000000000e+00
6.918562711864406367e+01,1.000000000000000000e+00
7.054142372881355527e+01,0.000000000000000000e+00
7.189722033898304687e+01,0.000000000000000000e+00
7.325301694915253847e+01,0.000000000000000000e+00
7.460881355932203007e+01,0.000000000000000000e+00
7.596461016949152167e+01,0.000000000000000000e+00
7.732040677966101327e+01,0.000000000000000000e+00
7.867620338983050488e+01,0.000000000000000000e+00
8.003199999999999648e+01,1.000000000000000000e+00
8.138779661016948808e+01,1.000000000000000000e+00
8.274359322033897968e+01,5.000000000000000000e+00
8.409938983050847128e+01,5.000000000000000000e+00
8.545518644067796288e+01,6.000000000000000000e+00
8.681098305084745448e+01,1.900000000000000000e+01
8.816677966101694608e+01,1.000000000000000000e+01
8.952257627118643768e+01,1.700000000000000000e+01
9.087837288135592928e+01,1.000000000000000000e+01
9.223416949152542088e+01,4.000000000000000000e+00
9.358996610169491248e+01,2.000000000000000000e+00
9.494576271186440408e+01,1.000000000000000000e+00
9.630155932203389568e+01,0.000000000000000000e+00
9.765735593220338728e+01,0.000000000000000000e+00
9.901315254237287888e+01,0.000000000000000000e+00
1.003689491525423705e+02,0.000000000000000000e+00
1.017247457627118621e+02,0.000000000000000000e+00
1.030805423728813537e+02,0.000000000000000000e+00
1.044363389830508453e+02,0.000000000000000000e+00
1.057921355932203369e+02,2.000000000000000000e+00
1.071479322033898285e+02,6.000000000000000000e+00
1.085037288135593201e+02,6.000000000000000000e+00
1.098595254237288117e+02,1.600000000000000000e+01
1.112153220338983033e+02,9.000000000000000000e+00
1.125711186440677949e+02,1.900000000000000000e+01
1.139269152542372865e+02,9.000000000000000000e+00
1.152827118644067781e+02,9.000000000000000000e+00
1.166385084745762697e+02,3.000000000000000000e+00
1.179943050847457613e+02,1.000000000000000000e+00
1.193501016949152529e+02,3.000000000000000000e+00
1.207058983050847445e+02,1.000000000000000000e+00
1.220616949152542361e+02,0.000000000000000000e+00
1.234174915254237277e+02,0.000000000000000000e+00
1.247732881355932193e+02,0.000000000000000000e+00
1.261290847457627109e+02,0.000000000000000000e+00
1.274848813559322025e+02,0.000000000000000000e+00
1.288406779661016799e+02,0.000000000000000000e+00
1.301964745762711573e+02,0.000000000000000000e+00
1.315522711864406631e+02,4.000000000000000000e+00
1.329080677966101405e+02,4.000000000000000000e+00
1.342638644067796463e+02,8.000000000000000000e+00
1.356196610169491237e+02,8.000000000000000000e+00
1.369754576271186295e+02,2.100000000000000000e+01
1.383312542372881069e+02,9.000000000000000000e+00
1.396870508474576127e+02,1.000000000000000000e+01
1.410428474576270901e+02,6.000000000000000000e+00
1.423986440677965959e+02,3.000000000000000000e+00
1.437544406779660733e+02,2.000000000000000000e+00
1.451102372881355791e+02,0.000000000000000000e+00
1.464660338983050565e+02,0.000000000000000000e+00
1.478218305084745623e+02,0.000000000000000000e+00
1.491776271186440397e+02,0.000000000000000000e+00
1.505334237288135455e+02,0.000000000000000000e+00
1.518892203389830229e+02,0.000000000000000000e+00
1.532450169491525287e+02,2.000000000000000000e+00
1.546008135593220061e+02,0.000000000000000000e+00
1.559566101694915119e+02,3.000000000000000000e+00
1.573124067796609893e+02,9.000000000000000000e+00
1.586682033898304951e+02,7.000000000000000000e+00
1.600239999999999725e+02,3.900000000000000000e+01
1.613797966101694783e+02,3.800000000000000000e+01
1.627355932203389557e+02,3.800000000000000000e+01
1.640913898305084615e+02,2.400000000000000000e+01
1.654471864406779389e+02,1.600000000000000000e+01
1.668029830508474447e+02,1.400000000000000000e+01
1.681587796610169221e+02,8.000000000000000000e+00
1.695145762711864279e+02,3.000000000000000000e+00
1.708703728813559053e+02,0.000000000000000000e+00
1.722261694915254111e+02,0.000000000000000000e+00
1.735819661016948885e+02,0.000000000000000000e+00
1.749377627118643659e+02,0.000000000000000000e+00
1.762935593220338717e+02,0.000000000000000000e+00
1.776493559322033491e+02,0.000000000000000000e+00
1.790051525423728549e+02,0.000000000000000000e+00
1.803609491525423323e+02,3.000000000000000000e+00
1.817167457627118381e+02,5.000000000000000000e+00
1.830725423728813155e+02,1.000000000000000000e+01
1.844283389830508213e+02,1.000000000000000000e+01
1.857841355932202987e+02,1.100000000000000000e+01
1.871399322033898045e+02,1.400000000000000000e+01
1.884957288135592819e+02,1.400000000000000000e+01
1.898515254237287877e+02,9.000000000000000000e+00
1.912073220338982651e+02,9.000000000000000000e+00
1.925631186440677709e+02,4.000000000000000000e+00
1.939189152542372483e+02,2.000000000000000000e+00
1.952747118644067541e+02,1.000000000000000000e+00
1.966305084745762315e+02,0.000000000000000000e+00
1.979863050847457373e+02,0.000000000000000000e+00
1.993421016949152147e+02,0.000000000000000000e+00
2.006978983050847205e+02,0.000000000000000000e+00
2.020536949152541979e+02,1.000000000000000000e+00
2.034094915254237037e+02,0.000000000000000000e+00
2.047652881355931811e+02,0.000000000000000000e+00
2.061210847457626869e+02,3.000000000000000000e+00
2.074768813559321643e+02,6.000000000000000000e+00
2.088326779661016701e+02,1.300000000000000000e+01
2.101884745762711475e+02,1.200000000000000000e+01
2.115442711864406533e+02,1.700000000000000000e+01
2.129000677966101307e+02,1.100000000000000000e+01
2.142558644067796365e+02,1.300000000000000000e+01
2.156116610169491139e+02,9.000000000000000000e+00
2.169674576271186197e+02,2.000000000000000000e+00
2.183232542372880971e+02,0.000000000000000000e+00
2.196790508474576029e+02,1.000000000000000000e+00
2.210348474576270803e+02,0.000000000000000000e+00
2.223906440677965861e+02,0.000000000000000000e+00
2.237464406779660635e+02,0.000000000000000000e+00
2.251022372881355693e+02,0.000000000000000000e+00
2.264580338983050467e+02,0.000000000000000000e+00
2.278138305084745525e+02,0.000000000000000000e+00
2.291696271186440299e+02,0.000000000000000000e+00
2.305254237288135357e+02,4.000000000000000000e+00
2.318812203389830131e+02,2.000000000000000000e+00
2.332370169491525189e+02,5.000000000000000000e+00
2.345928135593219963e+02,9.000000000000000000e+00
2.359486101694915021e+02,1.700000000000000000e+01
2.373044067796609795e+02,1.900000000000000000e+01
2.386602033898304853e+02,1.100000000000000000e+01
2.400159999999999627e+02,9.000000000000000000e+00
2.413717966101694685e+02,3.000000000000000000e+00
2.427275932203389459e+02,1.000000000000000000e+00
2.440833898305084517e+02,2.000000000000000000e+00
2.454391864406779291e+02,4.000000000000000000e+00
2.467949830508474349e+02,0.000000000000000000e+00
2.481507796610169123e+02,1.000000000000000000e+00
2.495065762711864181e+02,0.000000000000000000e+00
2.508623728813558955e+02,0.000000000000000000e+00
2.522181694915254013e+02,1.000000000000000000e+00
2.535739661016948787e+02,0.000000000000000000e+00
2.549297627118643845e+02,1.000000000000000000e+00
2.562855593220339188e+02,1.000000000000000000e+00
2.576413559322033962e+02,4.000000000000000000e+00
2.589971525423728735e+02,3.000000000000000000e+00
2.603529491525423509e+02,1.200000000000000000e+01
2.617087457627118283e+02,1.000000000000000000e+01
2.630645423728813626e+02,1.600000000000000000e+01
2.644203389830508399e+02,1.100000000000000000e+01
2.657761355932203173e+02,9.000000000000000000e+00
2.671319322033897947e+02,3.000000000000000000e+00
2.684877288135593290e+02,0.000000000000000000e+00
2.698435254237288063e+02,1.000000000000000000e+00
2.711993220338982837e+02,0.000000000000000000e+00
2.725551186440677611e+02,0.000000000000000000e+00
2.739109152542372954e+02,0.000000000000000000e+00
2.752667118644067727e+02,0.000000000000000000e+00
2.766225084745762501e+02,1.000000000000000000e+00
2.779783050847457275e+02,0.000000000000000000e+00
2.793341016949152618e+02,0.000000000000000000e+00
2.806898983050847391e+02,2.000000000000000000e+00
2.820456949152542165e+02,4.000000000000000000e+00
2.834014915254236939e+02,2.000000000000000000e+00
2.847572881355932282e+02,1.300000000000000000e+01
2.861130847457627056e+02,1.000000000000000000e+01
2.874688813559321829e+02,1.300000000000000000e+01
2.888246779661016603e+02,1.000000000000000000e+01
2.901804745762711946e+02,1.100000000000000000e+01
2.915362711864406720e+02,6.000000000000000000e+00
2.928920677966101493e+02,2.000000000000000000e+00
2.942478644067796267e+02,0.000000000000000000e+00
2.956036610169491610e+02,1.000000000000000000e+00
2.969594576271186384e+02,0.000000000000000000e+00
2.983152542372881157e+02,0.000000000000000000e+00
2.996710508474575931e+02,0.000000000000000000e+00
3.010268474576271274e+02,0.000000000000000000e+00
3.023826440677966048e+02,1.000000000000000000e+00
3.037384406779660821e+02,1.000000000000000000e+00
3.050942372881355595e+02,1.000000000000000000e+00
3.064500338983050938e+02,4.000000000000000000e+00
3.078058305084745712e+02,8.000000000000000000e+00
3.091616271186440486e+02,1.000000000000000000e+01
3.105174237288135259e+02,1.400000000000000000e+01
3.118732203389830602e+02,1.000000000000000000e+01
3.132290169491525376e+02,1.200000000000000000e+01
3.145848135593220150e+02,1.000000000000000000e+01
3.159406101694914923e+02,7.000000000000000000e+00
3.172964067796610266e+02,7.000000000000000000e+00
3.186522033898305040e+02,2.000000000000000000e+00
3.200079999999999814e+02,1.000000000000000000e+00
3.213637966101694587e+02,0.000000000000000000e+00
3.227195932203389930e+02,0.000000000000000000e+00
3.240753898305084704e+02,0.000000000000000000e+00
3.254311864406779478e+02,0.000000000000000000e+00
3.267869830508474251e+02,0.000000000000000000e+00
3.281427796610169594e+02,0.000000000000000000e+00
3.294985762711864368e+02,0.000000000000000000e+00
3.308543728813559142e+02,0.000000000000000000e+00
3.322101694915253915e+02,4.000000000000000000e+00
3.335659661016949258e+02,1.100000000000000000e+01
3.349217627118644032e+02,8.000000000000000000e+00
3.362775593220338806e+02,1.000000000000000000e+01
3.376333559322033580e+02,1.300000000000000000e+01
3.389891525423728922e+02,1.400000000000000000e+01
3.403449491525423696e+02,8.000000000000000000e+00
3.417007457627118470e+02,8.000000000000000000e+00
3.430565423728813244e+02,1.000000000000000000e+00
3.444123389830508586e+02,2.000000000000000000e+00
3.457681355932203360e+02,0.000000000000000000e+00
3.471239322033898134e+02,0.000000000000000000e+00
3.484797288135592908e+02,0.000000000000000000e+00
3.498355254237287681e+02,0.000000000000000000e+00
3.511913220338983024e+02,0.000000000000000000e+00
3.525471186440677798e+02,0.000000000000000000e+00
3.539029152542372572e+02,0.000000000000000000e+00
3.552587118644067345e+02,0.000000000000000000e+00
3.566145084745762688e+02,4.000000000000000000e+00
3.579703050847457462e+02,7.000000000000000000e+00
3.593261016949152236e+02,1.400000000000000000e+01
3.606818983050847010e+02,1.400000000000000000e+01
3.620376949152542352e+02,1.000000000000000000e+01
3.633934915254237126e+02,8.000000000000000000e+00
3.647492881355931900e+02,1.400000000000000000e+01
3.661050847457626674e+02,6.000000000000000000e+00
3.674608813559322016e+02,4.000000000000000000e+00
3.688166779661016790e+02,0.000000000000000000e+00
3.701724745762711564e+02,2.000000000000000000e+00
3.715282711864406338e+02,0.000000000000000000e+00
3.728840677966101680e+02,1.000000000000000000e+00
3.742398644067796454e+02,0.000000000000000000e+00
3.755956610169491228e+02,0.000000000000000000e+00
3.769514576271186002e+02,0.000000000000000000e+00
3.783072542372881344e+02,0.000000000000000000e+00
3.796630508474576118e+02,0.000000000000000000e+00
3.810188474576270892e+02,0.000000000000000000e+00
3.823746440677965666e+02,4.000000000000000000e+00
3.837304406779661008e+02,7.000000000000000000e+00
3.850862372881355782e+02,1.500000000000000000e+01
3.864420338983050556e+02,1.300000000000000000e+01
3.877978305084745330e+02,1.100000000000000000e+01
3.891536271186440672e+02,1.200000000000000000e+01
3.905094237288135446e+02,3.000000000000000000e+00
3.918652203389830220e+02,6.000000000000000000e+00
3.932210169491524994e+02,5.000000000000000000e+00
3.945768135593220336e+02,1.000000000000000000e+00
3.959326101694915110e+02,0.000000000000000000e+00
3.972884067796609884e+02,1.000000000000000000e+00
3.986442033898304658e+02,0.000000000000000000e+00
